Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls Std,Ast Std,G+A Std,G-PK Std,PK Std,PKatt Std,CrdY Std,CrdR Std,xG Std,npxG Std,xAG Std,npxG+xAG Std,PrgC Std,PrgP Std,PrgR Std,Gls.1 Std,Ast.1 Std,G+A.1 Std,G-PK.1 Std,G+A-PK Std,xG.1 Std,xAG.1 Std,xG+xAG Std,npxG.1 Std,npxG+xAG.1 Std,Matches Std,Gls St,Sh St,SoT St,SoT% St,Sh/90 St,SoT/90 St,G/Sh St,G/SoT St,Dist St,FK St,PK St,PKatt St,xG St,npxG St,npxG/Sh St,G-xG St,np:G-xG St,Matches St,Cmp Pass,Att Pass,Cmp% Pass,TotDist Pass,PrgDist Pass,Cmp.1 Pass,Att.1 Pass,Cmp%.1 Pass,Cmp.2 Pass,Att.2 Pass,Cmp%.2 Pass,Cmp.3 Pass,Att.3 Pass,Cmp%.3 Pass,Ast Pass,xAG Pass,xA Pass,A-xAG Pass,KP Pass,1/3 Pass,PPA Pass,CrsPA Pass,PrgP Pass,Matches Pass,Att Pt,Live Pt,Dead Pt,FK Pt,TB Pt,Sw Pt,Crs Pt,TI Pt,CK Pt,In Pt,Out Pt,Str Pt,Cmp Pt,Off Pt,Blocks Pt,Matches Pt,SCA Gca,SCA90 Gca,PassLive Gca,PassDead Gca,TO Gca,Sh Gca,Fld Gca,Def Gca,GCA Gca,GCA90 Gca,PassLive.1 Gca,PassDead.1 Gca,TO.1 Gca,Sh.1 Gca,Fld.1 Gca,Def.1 Gca,Matches Gca,Tkl Def,TklW Def,Def 3rd Def,Mid 3rd Def,Att 3rd Def,Tkl.1 Def,Att Def,Tkl% Def,Lost Def,Blocks Def,Sh Def,Pass Def,Int Def,Tkl+Int Def,Clr Def,Err Def,Matches Def,Touches Poss,Def Pen Poss,Def 3rd Poss,Mid 3rd Poss,Att 3rd Poss,Att Pen Poss,Live Poss,Att Poss,Succ Poss,Succ% Poss,Tkld Poss,Tkld% Poss,Carries Poss,TotDist Poss,PrgDist Poss,PrgC Poss,1/3 Poss,CPA Poss,Mis Poss,Dis Poss,Rec Poss,PrgR Poss,Matches Poss,Mn/MP Play,Min% Play,Mn/Start Play,Compl Play,Subs Play,Mn/Sub Play,unSub Play,PPM Play,onG Play,onGA Play,+/- Play,+/-90 Play,On-Off Play,onxG Play,onxGA Play,xG+/- Play,xG+/-90 Play,On-Off.1 Play,Matches Play,CrdY Misc,CrdR Misc,2CrdY Misc,Fls Misc,Fld Misc,Off Misc,Crs Misc,Int Misc,TklW Misc,PKwon Misc,PKcon Misc,OG Misc,Recov Misc,Won Misc,Lost Misc,Won% Misc,Matches Misc,League Name,League ID,Season
2218,Daniel Vivian,es ESP,DF,Athletic Club,es La Liga,24,1999,13,13,1154,12.8,0,0,0,0,0,0,2,0,0.3,0.3,0.6,0.9,10,48,2,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches,0,5,1,20.0,0.39,0.08,0.00,0.00,12.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,524,620,84.5,10741,4676,155,173,89.6,294,324,90.7,70,110,63.6,0,0.6,0.4,-0.6,4,41,3,0,48,Matches,620,596,22,22,1,7,0,0,0,0,0,0,524,2,1,Matches,10,0.78,7,0,0,2,1,0,2,0.16,1,0,0,0,1,0,Matches,14,10,12,2,0,13,20,65.0,7,19,10,9,11,25,48,0,Matches,756,71,381,353,28,10,756,6,3,50.0,2,33.3,427,2418,1457,10,4,2,14,1,443,2,Matches,89,98.6,89,12,0,,0,1.85,25,17,+8,+0.62,+0.62,23.1,14.7,+8.4,+0.66,-1.14,Matches,2,0,0,15,16,1,0,11,10,0,0,0,100,11,20,35.5,Matches,Big-5-European-Leagues,Big5,2023-2024
2219,Odisseas Vlachodimos,gr GRE,GK,Nott'ham Forest,eng Premier League,29,1994,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,77,97,79.4,2288,1724,14,14,100.0,30,30,100.0,33,52,63.5,0,0.0,0.0,0.0,1,0,0,0,1,Matches,97,59,37,9,0,0,0,0,0,0,0,0,77,1,0,Matches,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,100,77,99,1,0,0,100,0,0,,0,,48,307,206,0,0,0,0,0,38,0,Matches,90,23.1,90,3,0,,6,1.00,6,6,0,0.00,+0.50,4.2,4.5,-0.3,-0.10,+0.35,Matches,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Matches,Big-5-European-Leagues,Big5,2023-2024
2220,Dušan Vlahović,rs SRB,FW,Juventus,it Serie A,23,2000,11,7,657,7.3,5,1,6,4,1,2,2,0,4.4,2.8,0.3,3.1,10,12,43,0.68,0.14,0.82,0.55,0.68,0.60,0.04,0.64,0.38,0.43,Matches,5,26,10,38.5,3.56,1.37,0.15,0.40,16.9,0,1,2,4.4,2.8,0.11,+0.6,+1.2,Matches,102,145,70.3,1488,235,56,70,80.0,34,44,77.3,5,12,41.7,1,0.3,0.3,+0.7,6,7,3,0,12,Matches,145,134,10,0,0,1,1,0,0,0,0,0,102,1,5,Matches,22,3.02,14,0,1,6,1,0,3,0.41,3,0,0,0,0,0,Matches,2,2,0,1,1,1,3,33.3,2,0,0,0,0,2,5,0,Matches,215,5,13,94,110,41,213,10,6,60.0,3,30.0,135,558,252,10,6,5,18,9,164,43,Matches,60,56.2,80,1,4,24,0,2.36,12,6,+6,+0.82,-0.23,11.4,5.0,+6.4,+0.87,-0.06,Matches,2,0,0,5,8,5,1,0,2,0,0,0,15,4,11,26.7,Matches,Big-5-European-Leagues,Big5,2023-2024
2221,Nikola Vlašić,hr CRO,MF,Torino,it Serie A,26,1997,10,7,735,8.2,1,0,1,1,0,0,0,0,0.6,0.6,1.1,1.7,13,34,50,0.12,0.00,0.12,0.12,0.12,0.08,0.13,0.21,0.08,0.21,Matches,1,11,3,27.3,1.35,0.37,0.09,0.33,18.7,1,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches,198,260,76.2,2971,755,111,128,86.7,62,83,74.7,15,19,78.9,0,1.1,1.2,-1.1,10,33,7,3,34,Matches,260,259,0,0,3,3,12,0,0,0,0,0,198,1,11,Matches,21,2.57,15,0,1,3,0,2,0,0.00,0,0,0,0,0,0,Matches,10,7,0,4,6,2,9,22.2,7,7,2,5,2,12,4,0,Matches,320,4,25,149,152,22,320,8,6,75.0,1,12.5,209,1046,459,13,10,4,17,10,234,50,Matches,74,68.1,83,5,3,52,0,1.00,4,14,-10,-1.22,-2.79,7.0,11.4,-4.5,-0.55,-1.30,Matches,0,0,0,3,9,2,12,2,7,0,0,0,41,6,6,50.0,Matches,Big-5-European-Leagues,Big5,2023-2024
2222,Alessandro Vogliacco,it ITA,DF,Genoa,it Serie A,25,1998,3,1,89,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,23,32,71.9,526,171,8,10,80.0,8,10,80.0,7,12,58.3,0,0.0,0.0,0.0,0,2,0,0,3,Matches,32,29,3,0,0,0,0,3,0,0,0,0,23,0,0,Matches,1,1.01,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,Matches,36,2,13,19,4,0,36,0,0,,0,,14,18,8,0,0,0,0,0,20,0,Matches,30,7.6,87,0,2,1,4,1.00,1,2,-1,-1.01,-0.76,1.4,0.5,+0.9,+0.88,+1.08,Matches,1,0,0,1,0,0,0,1,0,0,0,0,2,1,0,100.0,Matches,Big-5-European-Leagues,Big5,2023-2024
2223,Kevin Vogt,de GER,DF,Hoffenheim,de Bundesliga,32,1991,12,10,959,10.7,0,0,0,0,0,0,2,0,0.7,0.7,0.0,0.7,12,65,11,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches,0,2,1,50.0,0.19,0.09,0.00,0.00,18.8,0,0,0,0.7,0.7,0.34,-0.7,-0.7,Matches,591,691,85.5,12262,5386,183,198,92.4,289,327,88.4,106,144,73.6,0,0.0,0.3,0.0,0,64,8,0,65,Matches,691,658,32,22,0,4,3,9,0,0,0,0,591,1,7,Matches,14,1.31,14,0,0,0,0,0,3,0.28,3,0,0,0,0,0,Matches,9,8,5,4,0,6,11,54.5,5,11,9,2,8,17,45,0,Matches,783,68,347,402,37,1,783,5,4,80.0,1,20.0,450,2173,1226,12,6,0,4,1,516,11,Matches,80,88.8,88,9,2,42,0,1.67,24,18,+6,+0.56,+2.79,18.7,17.9,+0.8,+0.07,+1.46,Matches,2,0,0,6,6,0,3,8,8,0,0,0,74,6,4,60.0,Matches,Big-5-European-Leagues,Big5,2023-2024
2224,Mërgim Vojvoda,xk KVX,DF,Torino,it Serie A,28,1995,8,5,467,5.2,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,12,36,27,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.12,0.05,0.12,Matches,0,5,2,40.0,0.96,0.39,0.00,0.00,19.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,236,299,78.9,4080,1690,106,121,87.6,109,132,82.6,16,33,48.5,0,0.4,0.4,-0.4,4,14,13,2,36,Matches,299,251,46,7,0,6,15,36,3,2,0,0,236,2,4,Matches,10,1.93,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,1,0,0,1,0,1,4,25.0,3,4,0,4,5,6,6,0,Matches,323,11,77,148,100,6,323,5,3,60.0,1,20.0,190,850,551,12,10,2,2,2,218,27,Matches,58,43.2,90,5,3,6,1,1.38,5,6,-1,-0.19,+0.25,6.5,5.7,+0.9,+0.17,+0.52,Matches,0,0,0,4,2,1,15,5,0,0,0,0,22,1,2,33.3,Matches,Big-5-European-Leagues,Big5,2023-2024
2225,Kevin Volland,de GER,"MF,FW",Union Berlin,de Bundesliga,31,1992,7,3,258,2.9,1,1,2,1,0,0,0,1,0.6,0.6,0.8,1.5,2,7,20,0.35,0.35,0.70,0.35,0.70,0.21,0.30,0.51,0.21,0.51,Matches,1,7,3,42.9,2.44,1.05,0.14,0.33,19.0,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches,43,69,62.3,642,246,25,33,75.8,10,17,58.8,4,7,57.1,1,0.8,0.6,+0.2,2,5,5,3,7,Matches,69,67,1,1,1,0,8,0,0,0,0,0,43,1,4,Matches,6,2.09,4,1,0,0,1,0,1,0.35,1,0,0,0,0,0,Matches,7,3,1,2,4,1,3,33.3,2,2,0,2,1,8,1,0,Matches,104,1,17,43,45,13,104,3,2,66.7,1,33.3,55,226,51,2,2,1,11,6,68,20,Matches,37,23.9,66,1,4,15,1,1.00,3,4,-1,-0.35,+1.18,3.6,3.9,-0.3,-0.10,+0.30,Matches,0,1,0,6,1,3,8,1,3,0,0,0,10,3,9,25.0,Matches,Big-5-European-Leagues,Big5,2023-2024
2226,Cristian Volpato,it ITA,"FW,MF",Sassuolo,it Serie A,20,2003,4,0,64,0.7,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,1,7,2,0.00,0.00,0.00,0.00,0.00,0.24,0.45,0.69,0.24,0.69,Matches,0,2,1,50.0,2.81,1.41,0.00,0.00,20.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,37,47,78.7,741,253,16,18,88.9,14,16,87.5,6,9,66.7,0,0.3,0.2,-0.3,5,5,1,0,7,Matches,47,40,7,0,0,0,7,0,7,2,5,0,37,0,1,Matches,8,11.43,3,3,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,Matches,57,1,6,27,25,2,57,5,3,60.0,2,40.0,30,220,51,1,2,0,1,2,33,2,Matches,16,5.5,,0,4,16,9,0.50,0,2,-2,-2.81,-2.65,1.5,1.4,+0.1,+0.12,+0.63,Matches,0,0,0,2,0,0,7,0,1,0,0,0,9,0,1,0.0,Matches,Big-5-European-Leagues,Big5,2023-2024
2227,Aster Vranckx,be BEL,MF,Wolfsburg,de Bundesliga,21,2002,8,3,355,3.9,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,3,18,6,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,0,1,1,100.0,0.25,0.25,0.00,0.00,24.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,159,182,87.4,2645,617,68,70,97.1,66,72,91.7,16,25,64.0,0,0.1,0.1,-0.1,2,11,1,0,18,Matches,182,176,6,5,0,1,4,0,0,0,0,0,159,0,4,Matches,6,1.52,6,0,0,0,0,0,1,0.25,1,0,0,0,0,0,Matches,9,4,4,2,3,7,11,63.6,4,1,1,0,8,17,6,0,Matches,229,12,52,134,46,3,229,12,7,58.3,5,41.7,125,594,223,3,4,1,4,5,151,6,Matches,44,32.9,90,3,5,17,2,1.63,5,10,-5,-1.27,-1.39,4.3,8.6,-4.3,-1.10,-1.21,Matches,3,0,0,13,8,0,4,8,4,0,0,0,35,3,1,75.0,Matches,Big-5-European-Leagues,Big5,2023-2024
2228,Stefan de Vrij,nl NED,DF,Inter,it Serie A,31,1992,12,7,726,8.1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,12,0,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches,0,5,0,0.0,0.62,0.00,0.00,,11.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,398,432,92.1,6621,1902,181,188,96.3,196,209,93.8,15,25,60.0,0,0.2,0.1,-0.2,1,10,1,0,12,Matches,432,425,7,6,0,0,0,0,0,0,0,0,398,0,0,Matches,4,0.50,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,9,5,6,3,0,2,7,28.6,5,12,6,6,10,19,25,0,Matches,499,52,273,218,11,8,499,0,0,,0,,238,985,435,0,2,0,4,0,327,0,Matches,61,62.1,90,7,5,19,1,2.58,20,2,+18,+2.23,+1.22,17.3,5.0,+12.3,+1.53,+0.67,Matches,0,0,0,5,1,0,0,10,5,0,0,0,40,22,11,66.7,Matches,Big-5-European-Leagues,Big5,2023-2024
2229,Elye Wahi,fr FRA,FW,Montpellier,fr Ligue 1,20,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,4.23,4.23,0.00,4.23,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,6,6,100.0,99,22,3,3,100.0,3,3,100.0,0,0,,0,0.6,0.1,-0.6,1,0,0,0,1,Matches,6,5,1,0,0,0,0,0,0,0,0,0,6,0,0,Matches,1,6.92,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,10,0,0,5,6,1,10,1,1,100.0,0,0.0,8,82,17,1,1,1,3,0,8,2,Matches,14,1.3,,0,1,14,0,1.00,0,1,-1,-6.43,-6.43,0.6,0.2,+0.4,+2.56,+2.34,Matches,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0,Matches,Big-5-European-Leagues,Big5,2023-2024
2230,Elye Wahi,fr FRA,FW,Lens,fr Ligue 1,20,2003,10,6,507,5.6,2,1,3,2,0,0,6,1,2.9,2.9,0.3,3.2,8,4,52,0.36,0.18,0.53,0.36,0.53,0.52,0.06,0.58,0.52,0.58,Matches,2,17,12,70.6,3.02,2.13,0.12,0.17,13.9,0,0,0,2.9,2.9,0.17,-0.9,-0.9,Matches,60,85,70.6,696,93,42,53,79.2,10,19,52.6,2,3,66.7,1,0.3,0.2,+0.7,3,1,2,0,4,Matches,85,73,11,0,1,0,2,0,0,0,0,0,60,1,2,Matches,9,1.61,5,0,1,2,1,0,2,0.36,1,0,0,1,0,0,Matches,1,0,0,1,0,0,2,0.0,2,1,0,1,1,2,0,0,Matches,135,0,5,50,81,30,135,10,4,40.0,6,60.0,102,617,215,8,4,5,12,8,105,52,Matches,51,43.3,65,0,4,29,0,1.70,7,5,+2,+0.36,+0.22,7.1,5.5,+1.6,+0.28,-0.07,Matches,6,1,1,11,4,10,2,1,0,0,0,0,8,5,8,38.5,Matches,Big-5-European-Leagues,Big5,2023-2024
2231,Walace,br BRA,MF,Udinese,it Serie A,28,1995,13,13,1095,12.2,1,0,1,1,0,0,1,0,0.2,0.2,0.6,0.8,17,48,10,0.08,0.00,0.08,0.08,0.08,0.02,0.05,0.06,0.02,0.06,Matches,1,9,3,33.3,0.74,0.25,0.11,0.33,29.5,0,0,0,0.2,0.2,0.02,+0.8,+0.8,Matches,433,520,83.3,7904,2657,184,207,88.9,196,225,87.1,46,73,63.0,0,0.6,0.4,-0.6,9,54,5,1,48,Matches,520,496,24,23,1,6,5,1,0,0,0,0,433,0,4,Matches,22,1.81,21,1,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches,19,12,12,7,0,10,23,43.5,13,14,2,12,14,33,13,1,Matches,633,32,174,383,85,3,633,11,3,27.3,7,63.6,374,2182,1095,17,14,0,18,8,367,10,Matches,84,93.6,84,10,0,,0,0.85,7,15,-8,-0.66,+0.54,14.3,14.3,0.0,0.00,+0.21,Matches,1,0,0,6,15,0,5,14,12,0,0,0,104,8,5,61.5,Matches,Big-5-European-Leagues,Big5,2023-2024
2232,Luca Waldschmidt,de GER,"FW,MF",Köln,de Bundesliga,27,1996,11,8,652,7.2,2,0,2,2,0,0,0,0,1.3,1.3,0.7,2.0,23,30,36,0.28,0.00,0.28,0.28,0.28,0.18,0.09,0.27,0.18,0.27,Matches,2,25,8,32.0,3.45,1.10,0.08,0.25,21.8,0,0,0,1.3,1.3,0.05,+0.7,+0.7,Matches,179,240,74.6,2822,820,82,99,82.8,72,92,78.3,13,21,61.9,0,0.7,0.9,-0.7,8,14,7,1,30,Matches,240,220,17,2,1,2,11,5,7,3,3,0,179,3,8,Matches,25,3.46,16,2,0,4,2,1,2,0.28,0,0,0,1,1,0,Matches,13,7,2,9,2,3,12,25.0,9,14,3,11,5,18,7,0,Matches,338,8,59,169,115,16,338,22,11,50.0,10,45.5,196,1048,492,23,12,5,13,7,208,36,Matches,59,60.4,73,2,3,22,0,0.55,8,12,-4,-0.55,+1.76,10.2,16.8,-6.6,-0.92,+0.54,Matches,0,0,0,17,7,1,11,5,7,1,0,0,45,3,6,33.3,Matches,Big-5-European-Leagues,Big5,2023-2024
2233,Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,33,1990,13,13,1169,13.0,0,1,1,0,0,0,1,0,0.2,0.2,1.3,1.4,31,66,84,0.00,0.08,0.08,0.00,0.08,0.01,0.10,0.11,0.01,0.11,Matches,0,5,1,20.0,0.38,0.08,0.00,0.00,30.1,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,839,961,87.3,14724,2749,345,374,92.2,410,451,90.9,70,103,68.0,1,1.3,1.1,-0.3,13,66,13,2,66,Matches,961,872,89,15,2,5,22,74,0,0,0,0,839,0,13,Matches,29,2.23,26,1,0,0,2,0,5,0.38,5,0,0,0,0,0,Matches,15,8,6,8,1,7,14,50.0,7,9,2,7,9,24,17,1,Matches,1047,35,219,540,298,17,1047,15,7,46.7,5,33.3,608,2797,1514,31,28,1,9,3,758,84,Matches,90,99.9,90,12,0,,0,2.23,33,13,+20,+1.54,+1.54,25.7,11.6,+14.1,+1.08,-2.14,Matches,1,0,0,12,12,2,22,9,8,0,0,0,80,13,5,72.2,Matches,Big-5-European-Leagues,Big5,2023-2024
2234,Sebastian Walukiewicz,pl POL,DF,Empoli,it Serie A,23,2000,8,6,523,5.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,7,14,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,0,2,1,50.0,0.34,0.17,0.00,0.00,25.8,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,213,265,80.4,4321,1594,67,75,89.3,115,136,84.6,28,47,59.6,0,0.0,0.1,0.0,1,19,1,0,14,Matches,265,243,20,12,0,4,0,0,0,0,0,0,213,2,2,Matches,5,0.86,3,0,1,1,0,0,1,0.17,1,0,0,0,0,0,Matches,8,6,8,0,0,6,10,60.0,4,14,6,8,7,15,31,0,Matches,334,70,186,142,9,0,334,3,3,100.0,0,0.0,185,1260,785,7,5,0,3,0,198,1,Matches,65,44.7,78,4,2,28,2,0.88,3,12,-9,-1.55,-0.44,6.9,9.8,-2.9,-0.49,+0.04,Matches,2,0,0,6,0,0,0,7,6,0,1,0,23,5,7,41.7,Matches,Big-5-European-Leagues,Big5,2023-2024
2235,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,eng Premier League,26,1997,7,5,446,5.0,0,1,1,0,0,0,2,0,0.0,0.0,1.1,1.1,11,23,10,0.00,0.20,0.20,0.00,0.20,0.00,0.23,0.23,0.00,0.23,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,242,283,85.5,3400,1168,143,160,89.4,85,91,93.4,9,17,52.9,1,1.1,0.9,-0.1,4,12,3,0,23,Matches,283,252,31,3,0,0,3,28,0,0,0,0,242,0,4,Matches,7,1.41,6,1,0,0,0,0,1,0.20,1,0,0,0,0,0,Matches,15,10,9,5,1,8,12,66.7,4,9,4,5,9,24,22,0,Matches,350,25,147,136,73,7,350,9,6,66.7,1,11.1,200,936,486,11,6,2,8,3,202,10,Matches,64,38.1,85,4,2,11,0,1.71,6,6,0,0.00,0.00,8.6,9.3,-0.7,-0.14,-0.04,Matches,2,0,0,6,1,0,3,9,10,0,0,0,33,5,5,50.0,Matches,Big-5-European-Leagues,Big5,2023-2024
2236,Joel Ward,eng ENG,DF,Crystal Palace,eng Premier League,34,1989,12,12,1051,11.7,0,1,1,0,0,0,3,0,0.7,0.7,0.2,0.9,12,39,11,0.00,0.09,0.09,0.00,0.09,0.06,0.02,0.08,0.06,0.08,Matches,0,8,0,0.0,0.69,0.00,0.00,,18.3,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches,431,548,78.6,6776,3014,230,254,90.6,173,210,82.4,22,63,34.9,1,0.2,0.2,+0.8,3,35,6,2,39,Matches,548,437,111,8,0,0,14,103,0,0,0,0,431,0,14,Matches,14,1.20,11,2,0,1,0,0,3,0.26,2,1,0,0,0,0,Matches,29,17,16,12,1,20,32,62.5,12,8,4,4,7,36,40,1,Matches,666,47,222,315,135,6,666,8,5,62.5,3,37.5,276,1074,500,12,7,0,7,2,337,11,Matches,88,89.8,88,10,0,,0,1.17,12,18,-6,-0.51,-1.27,13.6,16.1,-2.4,-0.21,-0.38,Matches,3,0,0,11,4,0,14,7,17,0,0,1,47,24,29,45.3,Matches,Big-5-European-Leagues,Big5,2023-2024
2237,James Ward-Prowse,eng ENG,MF,West Ham,eng Premier League,29,1994,12,12,1052,11.7,2,5,7,2,0,0,1,0,1.9,1.9,3.3,5.2,9,48,22,0.17,0.43,0.60,0.17,0.60,0.16,0.28,0.44,0.16,0.44,Matches,2,15,6,40.0,1.28,0.51,0.13,0.33,19.6,4,0,0,1.9,1.9,0.14,+0.1,+0.1,Matches,522,636,82.1,9007,2819,255,274,93.1,205,226,90.7,54,115,47.0,5,3.3,3.5,+1.7,30,46,8,2,48,Matches,636,530,104,35,1,4,84,1,55,30,24,0,522,2,6,Matches,47,4.02,17,25,1,2,0,2,7,0.60,2,4,0,1,0,0,Matches,14,10,5,8,1,5,14,35.7,9,13,4,9,14,28,19,0,Matches,734,31,145,400,194,16,734,9,5,55.6,2,22.2,338,1531,652,9,10,4,5,5,406,22,Matches,88,89.9,88,10,0,,0,1.58,21,22,-1,-0.09,-0.85,16.6,22.0,-5.4,-0.46,-0.87,Matches,1,0,0,9,9,0,84,14,10,0,0,0,65,8,14,36.4,Matches,Big-5-European-Leagues,Big5,2023-2024
2238,Deivid Washington,br BRA,DF,Chelsea,eng Premier League,18,2005,1,0,10,0.1,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,0,1,0.00,0.00,0.00,0.00,0.00,4.19,0.00,4.19,4.19,4.19,Matches,0,1,0,0.0,9.00,0.00,0.00,,9.0,0,0,0,0.5,0.5,0.47,-0.5,-0.5,Matches,1,1,100.0,25,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches,4,0,1,2,1,1,4,0,0,,0,,1,3,0,0,0,0,0,1,1,1,Matches,10,0.9,,0,1,10,6,0.00,0,1,-1,-9.00,-9.23,0.7,1.6,-0.9,-7.98,-8.71,Matches,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches,Big-5-European-Leagues,Big5,2023-2024
2239,Ollie Watkins,eng ENG,FW,Aston Villa,eng Premier League,27,1995,13,13,1127,12.5,7,5,12,7,0,0,2,0,7.7,7.7,2.6,10.3,23,17,73,0.56,0.40,0.96,0.56,0.96,0.62,0.21,0.83,0.62,0.83,Matches,7,39,17,43.6,3.11,1.36,0.18,0.41,11.3,0,0,0,7.7,7.7,0.20,-0.7,-0.7,Matches,156,201,77.6,1987,322,101,124,81.5,38,47,80.9,3,7,42.9,5,2.6,1.7,+2.4,21,5,8,0,17,Matches,201,192,9,0,1,1,1,3,0,0,0,0,156,0,5,Matches,41,3.27,26,0,4,8,3,0,12,0.96,6,0,1,3,2,0,Matches,3,2,0,1,2,0,3,0.0,3,12,2,10,1,4,9,0,Matches,328,12,19,120,192,86,328,16,6,37.5,6,37.5,206,1008,520,23,11,14,29,15,246,73,Matches,87,96.3,87,7,0,,0,2.15,29,18,+11,+0.88,-3.31,24.0,17.4,+6.5,+0.52,-0.65,Matches,2,0,0,4,13,5,1,1,2,2,0,0,26,13,27,32.5,Matches,Big-5-European-Leagues,Big5,2023-2024
2240,Timothy Weah,us USA,"DF,FW",Juventus,it Serie A,23,2000,10,5,414,4.6,0,1,1,0,0,0,1,0,0.8,0.8,0.5,1.3,11,10,25,0.00,0.22,0.22,0.00,0.22,0.17,0.12,0.29,0.17,0.29,Matches,0,8,1,12.5,1.74,0.22,0.00,0.00,21.3,0,0,0,0.8,0.8,0.10,-0.8,-0.8,Matches,156,203,76.8,2380,539,86,99,86.9,57,70,81.4,10,16,62.5,1,0.5,0.5,+0.5,6,15,4,3,10,Matches,203,191,10,0,0,0,13,10,0,0,0,0,156,2,7,Matches,10,2.18,7,0,0,2,1,0,1,0.22,1,0,0,0,0,0,Matches,9,7,5,2,2,6,8,75.0,2,6,1,5,3,12,9,0,Matches,258,9,58,111,90,14,258,6,3,50.0,1,16.7,144,958,399,11,5,5,6,4,168,25,Matches,41,35.4,69,1,5,14,0,2.30,8,3,+5,+1.09,+0.25,7.7,3.5,+4.2,+0.91,+0.01,Matches,1,0,0,4,3,1,13,3,7,0,0,0,20,4,3,57.1,Matches,Big-5-European-Leagues,Big5,2023-2024
